14.32,5.36564E-05
14.4,5.36593E-05
14.48,5.3672E-05
14.56,5.36886E-05
14.64,5.36775E-05
14.72,5.36919E-05
14.8,5.36927E-05
14.88,5.36971E-05
14.96,5.37021E-05
15.04,5.37005E-05
15.12,5.36989E-05
15.2,5.3697E-05
15.28,5.37045E-05
15.36,5.36951E-05
15.44,5.36805E-05
15.52,5.37059E-05
15.6,5.36844E-05
15.68,5.36973E-05
15.76,5.36921E-05
15.84,5.37158E-05
15.92,5.37338E-05
16,5.37274E-05
16.08,5.37283E-05
16.16,5.37235E-05
16.24,5.37342E-05
16.32,5.37393E-05
16.4,5.37369E-05
16.48,5.3777E-05
16.56,5.37684E-05
16.64,5.37878E-05
16.72,5.37612E-05
16.8,5.37535E-05
16.88,5.37389E-05
16.96,5.37422E-05
17.04,5.37467E-05
17.12,5.37538E-05
17.2,5.37577E-05
17.28,5.37683E-05
17.36,5.37811E-05
17.44,5.37948E-05
17.52,5.37935E-05
17.6,5.38086E-05
17.68,5.3805E-05
17.76,5.38061E-05
17.84,5.38015E-05
17.92,5.38109E-05
18,5.38173E-05
18.08,5.38241E-05
18.16,5.38159E-05
18.24,5.38171E-05
18.32,5.38079E-05
18.4,5.38039E-05
18.48,5.38155E-05
18.56,5.38357E-05
18.64,5.38328E-05
18.72,5.38274E-05
18.8,5.38418E-05
18.88,5.38616E-05
18.96,5.38987E-05
19.04,5.38808E-05
19.12,5.38837E-05
19.2,5.38913E-05
19.28,5.38823E-05
19.36,5.38962E-05
19.44,5.3882E-05
19.52,5.38885E-05
19.6,5.38833E-05
19.68,5.38833E-05
19.76,5.38931E-05
19.84,5.3885E-05
19.92,5.39009E-05
20,5.39024E-05
20.08,5.38893E-05
20.16,5.39218E-05
20.24,5.3913E-05
20.32,5.39403E-05
20.4,5.39254E-05
20.48,5.3919E-05
20.56,5.39196E-05
20.64,5.38888E-05
20.72,5.38972E-05
20.8,5.38783E-05
20.88,5.39093E-05
20.96,5.39282E-05
21.04,5.3924E-05
21.12,5.39499E-05
21.2,5.3953E-05
21.28,5.39323E-05
21.36,5.39211E-05
21.44,5.38835E-05
21.52,5.39239E-05
21.6,5.39937E-05
21.68,5.38522E-05
21.76,5.40119E-05
21.84,5.38947E-05
21.92,5.39611E-05
22,5.39514E-05
22.08,5.39133E-05
22.16,5.39837E-05
22.24,5.39245E-05
22.32,5.39893E-05
22.4,5.39674E-05
22.48,5.39686E-05
22.56,5.39622E-05
22.64,5.39389E-05
22.72,5.39769E-05
22.8,5.3941E-05
22.88,5.3967E-05
22.96,5.39746E-05
23.04,5.39593E-05
23.12,5.39811E-05
23.2,5.39887E-05
23.28,5.39901E-05
23.36,5.397E-05
23.44,5.39514E-05
23.52,5.40001E-05
23.6,5.39881E-05
23.68,5.40283E-05
23.76,5.39788E-05
23.84,5.39561E-05
23.92,5.39475E-05
24,5.39495E-05
24.08,5.39858E-05
24.16,5.40095E-05
24.24,5.40214E-05
24.32,5.40438E-05
24.4,5.40465E-05
24.48,5.40616E-05
24.56,5.40514E-05
24.64,5.40447E-05
24.72,5.40283E-05
24.8,5.40223E-05
24.88,5.40267E-05
24.96,5.40634E-05
25.04,5.40556E-05
25.12,5.40388E-05
25.2,5.40282E-05
25.28,5.39998E-05
25.36,5.40283E-05
25.44,5.40211E-05
25.52,5.40233E-05
25.6,5.40296E-05
25.68,5.40144E-05
25.76,5.40427E-05
25.84,5.40456E-05
25.92,5.40541E-05
26,5.40407E-05
26.08,5.40177E-05
26.16,5.4014E-05
26.24,5.40372E-05
26.32,5.40392E-05
26.4,5.40506E-05
26.48,5.40521E-05
26.56,5.40606E-05
26.64,5.41044E-05
26.72,5.41216E-05
26.8,5.41324E-05
26.88,5.41173E-05
26.96,5.41135E-05
27.04,5.41151E-05
27.12,5.41145E-05
27.2,5.41257E-05
27.28,5.41163E-05
27.36,5.41342E-05
27.44,5.41222E-05
27.52,5.4146E-05
27.6,5.41542E-05
27.68,5.41617E-05
27.76,5.41818E-05
27.84,5.42044E-05
27.92,5.41973E-05
28,5.41761E-05
28.08,5.41917E-05
28.16,5.42086E-05
28.24,5.42172E-05
28.32,5.42084E-05
28.4,5.42064E-05
28.48,5.41865E-05
28.56,5.4189E-05
28.64,5.42031E-05
28.72,5.4185E-05
28.8,5.41874E-05
28.88,5.41944E-05
28.96,5.42284E-05
29.04,5.42436E-05
29.12,5.42509E-05
29.2,5.42798E-05
29.28,5.42798E-05
29.36,5.42859E-05
29.44,5.428E-05
29.52,5.42879E-05
29.6,5.42929E-05
29.68,5.42975E-05
29.76,5.43088E-05
29.84,5.43272E-05
29.92,5.43248E-05
30,5.43523E-05
30.08,5.43527E-05
30.16,5.43564E-05
30.24,5.43566E-05
30.32,5.43618E-05
30.4,5.43734E-05
30.48,5.43726E-05
30.56,5.43668E-05
30.64,5.43581E-05
30.72,5.43762E-05
30.8,5.43931E-05
30.88,5.44004E-05
30.96,5.43911E-05
31.04,5.43991E-05
31.12,5.4424E-05
31.2,5.44375E-05
31.28,5.44315E-05
31.36,5.44316E-05
31.44,5.44387E-05
31.52,5.4447E-05
31.6,5.44389E-05
31.68,5.44418E-05
31.76,5.44509E-05
31.84,5.44684E-05
31.92,5.45005E-05
32,5.44936E-05
32.08,5.45089E-05
32.16,5.45141E-05
32.24,5.45321E-05
32.32,5.45381E-05
32.4,5.45562E-05
32.48,5.45656E-05
32.56,5.45832E-05
32.64,5.45668E-05
32.72,5.45743E-05
32.8,5.46009E-05
32.88,5.45971E-05
32.96,5.46059E-05
33.04,5.46011E-05
33.12,5.4608E-05
33.2,5.45959E-05
33.28,5.46252E-05
33.36,5.46539E-05
33.44,5.4672E-05
33.52,5.46726E-05
33.6,5.46726E-05
33.68,5.47091E-05
33.76,5.4722E-05
33.84,5.47232E-05
33.92,5.47129E-05
34,5.47137E-05
34.08,5.47365E-05
34.16,5.47526E-05
34.24,5.47762E-05
34.32,5.47621E-05
34.4,5.47795E-05
34.48,5.48044E-05
34.56,5.48226E-05
34.64,5.48156E-05
34.72,5.48207E-05
34.8,5.48462E-05
34.88,5.48622E-05
34.96,5.48634E-05
35.04,5.48678E-05
35.12,5.48719E-05
35.2,5.48658E-05
35.28,5.48761E-05
35.36,5.48933E-05
35.44,5.49076E-05
35.52,5.49213E-05
35.6,5.49419E-05
35.68,5.49686E-05
35.76,5.49786E-05
35.84,5.49939E-05
35.92,5.502E-05
36,5.50238E-05
36.08,5.50194E-05
36.16,5.50013E-05
36.24,5.50199E-05
36.32,5.50256E-05
36.4,5.50401E-05
36.48,5.50536E-05
36.56,5.50488E-05
36.64,5.50698E-05
36.72,5.50935E-05
36.8,5.51098E-05
36.88,5.51122E-05
36.96,5.51061E-05
37.04,5.51287E-05
37.12,5.51512E-05
37.2,5.51624E-05
37.28,5.51651E-05
37.36,5.51766E-05
37.44,5.52001E-05
37.52,5.52218E-05
37.6,5.52307E-05
37.68,5.52367E-05
37.76,5.52606E-05
37.84,5.52776E-05
37.92,5.52879E-05
38,5.53071E-05
38.08,5.53144E-05
38.16,5.5324E-05
38.24,5.53421E-05
38.32,5.5351E-05
38.4,5.53597E-05
38.48,5.53669E-05
38.56,5.53963E-05
38.64,5.54068E-05
38.72,5.54065E-05
38.8,5.54237E-05
38.88,5.54326E-05
38.96,5.54721E-05
39.04,5.54953E-05
39.12,5.55042E-05
39.2,5.55208E-05
39.28,5.55492E-05
39.36,5.5584E-05
39.44,5.55915E-05
39.52,5.55836E-05
39.6,5.55921E-05
39.68,5.56149E-05
39.76,5.56318E-05
39.84,5.56387E-05
39.92,5.5643E-05
40,5.56998E-05
40.08,5.57216E-05
40.16,5.57409E-05
40.24,5.57543E-05
40.32,5.57852E-05
40.4,5.58236E-05
40.48,5.5844E-05
40.56,5.58603E-05
40.64,5.58708E-05
40.72,5.58849E-05
40.8,5.59014E-05
40.88,5.59293E-05
40.96,5.59536E-05
41.04,5.59744E-05
41.12,5.59859E-05
41.2,5.59955E-05
41.28,5.59928E-05
41.36,5.60148E-05
41.44,5.60393E-05
41.52,5.60668E-05
41.6,5.61097E-05
41.68,5.61458E-05
41.76,5.61731E-05
41.84,5.61761E-05
41.92,5.62158E-05
42,5.62444E-05
42.08,5.62757E-05
42.16,5.62953E-05
42.24,5.63108E-05
42.32,5.63322E-05
42.4,5.6359E-05
42.48,5.6376E-05
42.56,5.64017E-05
42.64,5.64454E-05
42.72,5.64555E-05
42.8,5.6469E-05
42.88,5.64576E-05
42.96,5.64965E-05
43.04,5.65107E-05
43.12,5.65368E-05
43.2,5.65472E-05
43.28,5.65824E-05
43.36,5.66099E-05
43.44,5.66372E-05
43.52,5.66913E-05
43.6,5.67195E-05
43.68,5.67667E-05
43.76,5.67908E-05
43.84,5.68178E-05
43.92,5.68312E-05
44,5.68478E-05
44.08,5.6869E-05
44.16,5.6905E-05
44.24,5.69234E-05
44.32,5.69484E-05
44.4,5.69567E-05
44.48,5.69779E-05
44.56,5.70085E-05
44.64,5.70483E-05
44.72,5.70834E-05
44.8,5.71007E-05
44.88,5.71337E-05
44.96,5.7191E-05
45.04,5.72247E-05
45.12,5.72776E-05
45.2,5.73023E-05
45.28,5.73316E-05
45.36,5.73635E-05
45.44,5.73871E-05
45.52,5.74129E-05
45.6,5.74446E-05
45.68,5.74695E-05
45.76,5.75105E-05
45.84,5.75358E-05
45.92,5.75827E-05
46,5.763E-05
46.08,5.7674E-05
46.16,5.77011E-05
46.24,5.7706E-05
46.32,5.77337E-05
46.4,5.77362E-05
46.48,5.7791E-05
46.56,5.78364E-05
46.64,5.789E-05
46.72,5.79371E-05
46.8,5.79747E-05
46.88,5.80214E-05
46.96,5.80444E-05
47.04,5.80784E-05
47.12,5.81215E-05
47.2,5.81512E-05
47.28,5.82069E-05
47.36,5.82312E-05
47.44,5.82767E-05
47.52,5.83111E-05
47.6,5.83541E-05
47.68,5.83944E-05
47.76,5.84093E-05
47.84,5.84597E-05
47.92,5.85029E-05
48,5.85411E-05
48.08,5.86082E-05
48.16,5.86514E-05
48.24,5.87047E-05
48.32,5.87401E-05
48.4,5.8781E-05
48.48,5.88245E-05
48.56,5.88506E-05
48.64,5.88935E-05
48.72,5.89321E-05
48.8,5.89789E-05
48.88,5.90025E-05
48.96,5.90487E-05
49.04,5.91162E-05
49.12,5.91652E-05
49.2,5.9227E-05
49.28,5.93001E-05
49.36,5.93222E-05
49.44,5.93742E-05
49.52,5.93931E-05
49.6,5.9454E-05
49.68,5.95046E-05
49.76,5.95231E-05
49.84,5.95688E-05
49.92,5.96144E-05
50,5.96749E-05
50.08,5.97098E-05
50.16,5.97906E-05
50.24,5.98371E-05
50.32,5.98992E-05
50.4,5.99551E-05
50.48,5.99951E-05
50.56,6.00535E-05
50.64,6.01128E-05
50.72,6.01508E-05
50.8,6.02037E-05
50.88,6.02539E-05
50.96,6.03124E-05
51.04,6.03725E-05
51.12,6.04126E-05
51.2,6.0487E-05
51.28,6.05401E-05
51.36,6.06059E-05
51.44,6.06464E-05
51.52,6.07077E-05
51.6,6.07782E-05
51.68,6.08475E-05
51.76,6.09153E-05
51.84,6.0994E-05
51.92,6.10535E-05
52,6.1108E-05
52.08,6.11611E-05
52.16,6.12415E-05
52.24,6.13221E-05
52.32,6.137E-05
52.4,6.14458E-05
52.48,6.1499E-05
52.56,6.15873E-05
52.64,6.16762E-05
52.72,6.17394E-05
52.8,6.18088E-05
52.88,6.18648E-05
52.96,6.19402E-05
53.04,6.20015E-05
53.12,6.20724E-05
53.2,6.21378E-05
53.28,6.22034E-05
53.36,6.22905E-05
53.44,6.23613E-05
53.52,6.24434E-05
53.6,6.25511E-05
53.68,6.26187E-05
53.76,6.26921E-05
53.84,6.27797E-05
53.92,6.28536E-05
54,6.28918E-05
54.08,6.29269E-05
54.16,6.30009E-05
54.24,6.30772E-05
54.32,6.31723E-05
54.4,6.32721E-05
54.48,6.33909E-05
54.56,6.34985E-05
54.64,6.35776E-05
54.72,6.36753E-05
54.8,6.37506E-05
54.88,6.38642E-05
54.96,6.3927E-05
55.04,6.40057E-05
55.12,6.41044E-05
55.2,6.41979E-05
55.28,6.43083E-05
55.36,6.44106E-05
55.44,6.45238E-05
55.52,6.46232E-05
55.6,6.47388E-05
55.68,6.48237E-05
55.76,6.49226E-05
55.84,6.50358E-05
55.92,6.51384E-05
56,6.52343E-05
56.08,6.53432E-05
56.16,6.54813E-05
56.24,6.55865E-05
56.32,6.57055E-05
56.4,6.5798E-05
56.48,6.58955E-05
56.56,6.6004E-05
56.64,6.61136E-05
56.72,6.62472E-05
56.8,6.6353E-05
56.88,6.65191E-05
56.96,6.66564E-05
57.04,6.67787E-05
57.12,6.69107E-05
57.2,6.70179E-05
57.28,6.71669E-05
57.36,6.72902E-05
57.44,6.74262E-05
57.52,6.75673E-05
57.6,6.76889E-05
57.68,6.7841E-05
57.76,6.79616E-05
57.84,6.81283E-05
57.92,6.82433E-05
58,6.84032E-05
58.08,6.85585E-05
58.16,6.87205E-05
58.24,6.89029E-05
58.32,6.90416E-05
58.4,6.92407E-05
58.48,6.93797E-05
58.56,6.9564E-05
58.64,6.9715E-05
58.72,6.98876E-05
58.8,7.00785E-05
58.88,7.02624E-05
58.96,7.04746E-05
59.04,7.06302E-05
59.12,7.08396E-05
59.2,7.10415E-05
59.28,7.1261E-05
59.36,7.14581E-05
59.44,7.16731E-05
59.52,7.18954E-05
59.6,7.2109E-05
59.68,7.23434E-05
59.76,7.25846E-05
59.84,7.28075E-05
59.92,7.30451E-05
60,7.32945E-05
60.08,7.35017E-05
60.16,7.37548E-05
60.24,7.40094E-05
60.32,7.43145E-05
60.4,7.45847E-05
60.48,7.48691E-05
60.56,7.51864E-05
60.64,7.54825E-05
60.72,7.5744E-05
60.8,7.60216E-05
60.88,7.63509E-05
60.96,7.66531E-05
61.04,7.70451E-05
61.12,7.74043E-05
61.2,7.77471E-05
61.28,7.81274E-05
61.36,7.85101E-05
61.44,7.89426E-05
61.52,7.93113E-05
61.6,7.97253E-05
61.68,8.01294E-05
61.76,8.05347E-05
61.84,8.10441E-05
61.92,8.15451E-05
62,8.20349E-05
62.08,8.25638E-05
62.16,8.31085E-05
62.24,8.37398E-05
62.32,8.42364E-05
62.4,8.4883E-05
62.48,8.54745E-05
62.56,8.60688E-05
62.64,8.67216E-05
62.72,8.74298E-05
62.8,8.82118E-05
62.88,8.89177E-05
62.96,8.96897E-05
63.04,9.0568E-05
63.12,9.14633E-05
63.2,9.22925E-05
63.28,9.32479E-05
63.36,9.42113E-05
63.44,9.51887E-05
63.52,9.62524E-05
63.6,9.74015E-05
63.68,9.86039E-05
63.76,9.98582E-05
63.84,0.0001011082
63.92,0.0001024277
64,0.0001039082
64.08,0.000105334
64.16,0.00010695
64.24,0.000108474
64.32,0.000110068
64.4,0.000111629
64.48,0.000113288
64.56,0.000115043
64.64,0.000116963
64.72,0.000118795
64.8,0.00012072
64.88,0.000122737
64.96,0.000124858
65.04,0.000127011
65.12,0.000129254
65.2,0.000131372
65.28,0.000133512
65.36,0.000135859
65.44,0.000138297
65.52,0.000140614
65.6,0.000143172
65.68,0.000145601
65.76,0.000148056
65.84,0.000150477
65.92,0.000153058
66,0.000155663
66.08,0.000158355
66.16,0.00016113
66.24,0.000163776
66.32,0.000166499
66.4,0.000169258
66.48,0.000172252
66.56,0.000175173
66.64,0.000177916
66.72,0.000180628
66.8,0.000183657
66.88,0.000186539
66.96,0.000189574
67.04,0.00019269
67.12,0.000195728
67.2,0.000198806
67.28,0.00020207
67.36,0.000205306
67.44,0.000208378
67.52,0.000211547
67.6,0.00021474
67.68,0.000217826
67.76,0.000221054
67.84,0.000224287
67.92,0.000227598
68,0.000230893
68.08,0.000234513
68.16,0.000237883
68.24,0.000241342
68.32,0.000244685
68.4,0.000248133
68.48,0.000251663
68.56,0.000255124
68.64,0.000258737
68.72,0.000262361
68.8,0.000265945
68.88,0.000269473
68.96,0.000273255
69.04,0.000276651
69.12,0.000280281
69.2,0.000284009
69.28,0.000287658
69.36,0.00029127
69.44,0.000294979
69.52,0.000298848
69.6,0.000302531
69.68,0.000306266
69.76,0.000310108
69.84,0.000313724
69.92,0.00031748
70,0.000321383
70.08,0.000325202
70.16,0.000328936
70.24,0.000332777
70.32,0.000336716
70.4,0.00034078
70.48,0.000344503
70.56,0.00034837
70.64,0.00035245
70.72,0.00035632
70.8,0.00036018
70.88,0.000364167
70.96,0.00036802
71.04,0.000372174
71.12,0.000375944
71.2,0.000379927
71.28,0.000383852
71.36,0.000387934
71.44,0.000391921
71.52,0.000396095
71.6,0.000400048
71.68,0.000403982
71.76,0.000408131
71.84,0.000412144
71.92,0.000416322
72,0.000420511
72.08,0.000424552
72.16,0.000428676
72.24,0.00043292
72.32,0.000437098
72.4,0.000441234
72.48,0.00044566
72.56,0.000449762
72.64,0.000453719
72.72,0.000458086
72.8,0.000462473
72.88,0.0004667
72.96,0.000470721
73.04,0.000475091
73.12,0.000479359
73.2,0.000483542
73.28,0.000487877
73.36,0.000492172
73.44,0.000496348
73.52,0.000500665
73.6,0.000504766
73.68,0.000509019
73.76,0.000513471
73.84,0.000517591
73.92,0.000521818
74,0.000526284
74.08,0.000530632
74.16,0.000534897
74.24,0.000539478
74.32,0.000543948
74.4,0.000548133
74.48,0.000552331
74.56,0.00055662
74.64,0.000560739
74.72,0.000565396
74.8,0.000569836
74.88,0.000574125
74.96,0.000578362
75.04,0.000582942
75.12,0.000587348
75.2,0.000591578
75.28,0.000596032
75.36,0.000600491
75.44,0.000604917
75.52,0.000609182
75.6,0.000613692
75.68,0.000617666
75.76,0.000622143
75.84,0.000626812
75.92,0.000631089
76,0.000635503
76.08,0.000639804
76.16,0.000644048
76.24,0.000648436
76.32,0.00065297
76.4,0.000657472
76.48,0.000661807
76.56,0.000666325
76.64,0.000670852
76.72,0.000675018
76.8,0.000679412
76.88,0.000683958
76.96,0.000688291
77.04,0.000692689
77.12,0.000697111
77.2,0.00070177
77.28,0.000706373
77.36,0.000710562
77.44,0.00071511
77.52,0.000719565
77.6,0.000724041
77.68,0.000728601
77.76,0.000733009
77.84,0.000737368
77.92,0.000742054
78,0.000746678
78.08,0.000751253
78.16,0.000755614
78.24,0.000760226
78.32,0.000764672
78.4,0.000769065
78.48,0.000773575
78.56,0.000778121
78.64,0.000782852
78.72,0.000787251
78.8,0.000791805
78.88,0.000796274
78.96,0.000801007
79.04,0.000805503
79.12,0.000809988
79.2,0.000814666
79.28,0.000819052
79.36,0.000823707
79.44,0.000828319
79.52,0.000832881
79.6,0.000837445
79.68,0.000842002
79.76,0.000846928
79.84,0.000851144
79.92,0.000855628
80,0.000860284
